Type;Frame;Id roi;Center_point X;Center_point Y;ROI H;ROI W;Label;Movement;Frame_end;Center_point_end X;Center_point_end Y;ROI_end H;ROI_end W;user
1;0;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;0;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;0;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;0;1;0.46206896551724136;0.5117241379310344;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;0;1;0.5696551724137932;0.4827586206896552;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;1;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;1;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;1;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;1;1;0.4459310344827586;0.5133793103448275;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;1;1;0.5462068965517242;0.49379310344827587;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;2;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;2;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;2;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;2;1;0.42979310344827587;0.5150344827586206;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;2;1;0.5227586206896552;0.5048275862068965;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;3;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;3;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;3;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;3;1;0.4136551724137931;0.5166896551724138;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;3;1;0.4993103448275862;0.5158620689655172;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;4;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;4;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;4;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;4;1;0.3975172413793103;0.5183448275862069;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;4;2;0.496551724137931;0.5503448275862068;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;5;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;5;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;5;1;0.5296551724137931;0.5655172413793104;0.11;0.22;Person;False;0;0;0;0;0;Marcelo
1;5;1;0.3813793103448276;0.52;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;5;1;0.3813793103448276;0.52;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
1;5;2;0.46293103448275863;0.5462068965517242;0.11;0.22;Person;True;0;0;0;0;0;Marcelo
