Type;Frame;Id roi;Center_point X;Center_point Y;ROI H;ROI W;Label;Movement;Frame_end;Center_point_end X;Center_point_end Y;ROI_end H;ROI_end W;user
1;0;1;0.26275862068965516;0.35310344827586204;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;1;1;0.26163009404388715;0.3547335423197492;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;2;1;0.26050156739811914;0.3563636363636363;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;3;1;0.25937304075235107;0.35799373040752347;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;4;1;0.25824451410658306;0.3596238244514106;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;5;1;0.25711598746081504;0.36125391849529775;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;6;1;0.25598746081504703;0.36288401253918495;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;7;1;0.254858934169279;0.3645141065830721;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;8;1;0.253730407523511;0.36614420062695924;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;9;1;0.25260188087774293;0.3677742946708464;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;10;1;0.2514733542319749;0.3694043887147335;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;11;1;0.2503448275862069;0.37103448275862067;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;12;2;0.2482758620689655;0.3696551724137931;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;13;2;0.24766734279918864;0.3692494929006085;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;14;2;0.24705882352941178;0.36884381338742395;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;15;2;0.24645030425963488;0.36843813387423935;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;16;2;0.245841784989858;0.36803245436105475;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;17;2;0.24523326572008114;0.36762677484787015;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;18;2;0.24462474645030427;0.3672210953346856;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;19;2;0.24401622718052737;0.366815415821501;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;20;2;0.2434077079107505;0.3664097363083164;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;21;2;0.24279918864097363;0.36600405679513187;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;22;2;0.24219066937119677;0.3655983772819473;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;23;2;0.24158215010141987;0.3651926977687627;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;24;2;0.240973630831643;0.36478701825557813;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;25;2;0.24036511156186613;0.36438133874239353;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;26;2;0.23975659229208926;0.36397565922920894;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;27;2;0.2391480730223124;0.36356997971602434;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;28;2;0.2385395537525355;0.3631643002028398;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;29;2;0.23793103448275862;0.3627586206896552;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;30;3;0.23517241379310344;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;31;3;0.23623824451410658;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;32;3;0.2373040752351097;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;33;3;0.23836990595611285;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;34;3;0.23943573667711598;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;35;3;0.24050156739811912;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;36;3;0.24156739811912226;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;37;3;0.2426332288401254;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;38;3;0.24369905956112853;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;39;3;0.24476489028213166;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;40;3;0.2458307210031348;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;41;3;0.24689655172413794;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;42;4;0.2503448275862069;0.35310344827586204;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;43;4;0.2500689655172414;0.3544827586206896;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;44;4;0.24979310344827588;0.3558620689655172;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;45;4;0.24951724137931036;0.35724137931034483;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;46;4;0.24924137931034485;0.3586206896551724;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;47;4;0.24896551724137933;0.36;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;48;4;0.2486896551724138;0.36137931034482756;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;49;4;0.24841379310344827;0.36275862068965514;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;50;4;0.24813793103448276;0.3641379310344828;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;51;4;0.24786206896551724;0.36551724137931035;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;52;4;0.24758620689655172;0.36689655172413793;0.03;0.07;Vehicle;True;0;0;0;0;0;Gabriel
1;53;5;0.2675862068965517;0.32689655172413795;0.03;0.07;Outdoor;True;0;0;0;0;0;Gabriel
1;54;5;0.26995073891625615;0.3270935960591133;0.03142857142857143;0.07428571428571429;Outdoor;True;0;0;0;0;0;Gabriel
1;55;5;0.2723152709359606;0.32729064039408867;0.032857142857142856;0.07857142857142858;Outdoor;True;0;0;0;0;0;Gabriel
1;56;5;0.274679802955665;0.32748768472906403;0.03428571428571429;0.08285714285714287;Outdoor;True;0;0;0;0;0;Gabriel
1;57;5;0.27704433497536946;0.32768472906403945;0.03571428571428571;0.08714285714285715;Outdoor;True;0;0;0;0;0;Gabriel
1;58;5;0.2794088669950739;0.3278817733990148;0.037142857142857144;0.09142857142857144;Outdoor;True;0;0;0;0;0;Gabriel
1;59;5;0.2817733990147783;0.32807881773399017;0.038571428571428576;0.09571428571428572;Outdoor;True;0;0;0;0;0;Gabriel
1;60;5;0.28413793103448276;0.32827586206896553;0.04;0.1;Outdoor;True;0;0;0;0;0;Gabriel
1;61;6;0.2696551724137931;0.3406896551724138;0.04;0.1;Vehicle;True;0;0;0;0;0;Gabriel
1;62;6;0.2690344827586207;0.34220689655172415;0.039;0.096;Vehicle;True;0;0;0;0;0;Gabriel
1;63;6;0.26841379310344826;0.34372413793103446;0.038;0.092;Vehicle;True;0;0;0;0;0;Gabriel
1;64;6;0.2677931034482759;0.3452413793103448;0.037;0.088;Vehicle;True;0;0;0;0;0;Gabriel
1;65;6;0.26717241379310347;0.3467586206896552;0.036;0.084;Vehicle;True;0;0;0;0;0;Gabriel
1;66;6;0.26655172413793105;0.34827586206896555;0.035;0.08;Vehicle;True;0;0;0;0;0;Gabriel
1;67;6;0.2659310344827586;0.34979310344827585;0.034;0.076;Vehicle;True;0;0;0;0;0;Gabriel
1;68;6;0.2653103448275862;0.3513103448275862;0.033;0.072;Vehicle;True;0;0;0;0;0;Gabriel
1;69;6;0.26468965517241383;0.3528275862068966;0.032;0.068;Vehicle;True;0;0;0;0;0;Gabriel
1;70;6;0.2640689655172414;0.3543448275862069;0.031;0.064;Vehicle;True;0;0;0;0;0;Gabriel
1;71;6;0.263448275862069;0.35586206896551725;0.03;0.06;Vehicle;True;0;0;0;0;0;Gabriel
1;72;7;0.2979310344827586;0.33241379310344826;0.08;0.2;Vegetation;True;0;0;0;0;0;Gabriel
1;73;7;0.3118390804597701;0.3312643678160919;0.085;0.2;Vegetation;True;0;0;0;0;0;Gabriel
1;74;7;0.3257471264367816;0.33011494252873563;0.09;0.2;Vegetation;True;0;0;0;0;0;Gabriel
1;75;7;0.33965517241379306;0.3289655172413793;0.095;0.2;Vegetation;True;0;0;0;0;0;Gabriel
1;76;7;0.35356321839080457;0.32781609195402295;0.1;0.2;Vegetation;True;0;0;0;0;0;Gabriel
1;77;7;0.3674712643678161;0.32666666666666666;0.10500000000000001;0.2;Vegetation;True;0;0;0;0;0;Gabriel
1;78;7;0.3813793103448276;0.3255172413793103;0.11;0.2;Vegetation;True;0;0;0;0;0;Gabriel
1;79;8;0.4027586206896552;0.3351724137931035;0.11;0.2;Vegetation;True;0;0;0;0;0;Gabriel
1;80;8;0.4168965517241379;0.34827586206896555;0.11;0.21000000000000002;Vegetation;True;0;0;0;0;0;Gabriel
1;81;8;0.43103448275862066;0.36137931034482756;0.11;0.22;Vegetation;True;0;0;0;0;0;Gabriel
1;82;9;0.4793103448275862;0.3903448275862069;0.11;0.22;Vegetation;True;0;0;0;0;0;Gabriel
1;83;9;0.515;0.4286206896551724;0.11;0.22;Vegetation;True;0;0;0;0;0;Gabriel
