Type;Frame;Id roi;Center_point X;Center_point Y;ROI H;ROI W;Label;Movement;Frame_end;Center_point_end X;Center_point_end Y;ROI_end H;ROI_end W;user
1;0;1;0.49586206896551727;0.5241379310344828;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;1;1;0.4963473818646233;0.5262835249042146;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;2;1;0.49683269476372927;0.5284291187739464;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;3;1;0.4973180076628353;0.5305747126436782;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;4;1;0.49780332056194126;0.53272030651341;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;5;1;0.4982886334610473;0.5348659003831419;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;6;1;0.49877394636015326;0.5370114942528736;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;7;1;0.4992592592592593;0.5391570881226054;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;8;1;0.49974457215836526;0.5413026819923372;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;9;1;0.5002298850574712;0.543448275862069;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;10;1;0.5007151979565773;0.5455938697318008;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;11;1;0.5012005108556833;0.5477394636015326;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;12;1;0.5016858237547893;0.5498850574712644;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;13;1;0.5021711366538952;0.5520306513409962;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;14;1;0.5026564495530013;0.5541762452107281;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;15;1;0.5031417624521073;0.5563218390804598;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;16;1;0.5036270753512133;0.5584674329501916;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;17;1;0.5041123882503192;0.5606130268199234;0.11;0.22;Person;True;0;0;0;0;0;Israel
1;18;1;0.5045977011494253;0.5627586206896552;0.11;0.22;Person;True;0;0;0;0;0;Israel
